# diffkk: no title lines specified
#------------------------
#   energy    f1        f2        f1_cl     f2_cl
  6971.0000       -3.5824907       0.48492195       -3.5824907       0.48492195
  6972.0000       -3.5896577       0.48479659       -3.5896577       0.48479659
  6973.0000       -3.5968793       0.48467128       -3.5968793       0.48467128
  6974.0000       -3.6041563       0.48454602       -3.6041563       0.48454602
  6975.0000       -3.6114895       0.48442081       -3.6114895       0.48442081
  6976.0000       -3.6188798       0.48429565       -3.6188798       0.48429565
  6977.0000       -3.6263280       0.48417054       -3.6263280       0.48417054
  6978.0000       -3.6338350       0.48404548       -3.6338350       0.48404548
  6979.0000       -3.6414016       0.48392046       -3.6414016       0.48392046
  6980.0000       -3.6490288       0.48379550       -3.6490288       0.48379550
  6981.0000       -3.6567176       0.48367058       -3.6567176       0.48367058
  6982.0000       -3.6644688       0.48354572       -3.6644688       0.48354572
  6983.0000       -3.6722836       0.48342090       -3.6722836       0.48342090
  6984.0000       -3.6801628       0.48329613       -3.6801628       0.48329613
  6985.0000       -3.6881075       0.48317141       -3.6881075       0.48317141
  6986.0000       -3.6961187       0.48304674       -3.6961187       0.48304674
  6987.0000       -3.7041976       0.48292212       -3.7041976       0.48292212
  6988.0000       -3.7123453       0.48279755       -3.7123453       0.48279755
  6989.0000       -3.7205628       0.48267302       -3.7205628       0.48267302
  6990.0000       -3.7288513       0.48254855       -3.7288513       0.48254855
  6991.0000       -3.7372120       0.48242412       -3.7372120       0.48242412
  6992.0000       -3.7456462       0.48229975       -3.7456462       0.48229975
  6993.0000       -3.7541551       0.48217542       -3.7541551       0.48217542
  6994.0000       -3.7627399       0.48205114       -3.7627399       0.48205114
  6995.0000       -3.7714020       0.48192691       -3.7714020       0.48192691
  6996.0000       -3.7801427       0.48180272       -3.7801427       0.48180272
  6997.0000       -3.7889634       0.48167859       -3.7889634       0.48167859
  6998.0000       -3.7978655       0.48155451       -3.7978655       0.48155451
  6999.0000       -3.8068505       0.48143047       -3.8068505       0.48143047
  7000.0000       -3.8159199       0.48130648       -3.8159199       0.48130648
  7001.0000       -3.8250752       0.48118254       -3.8250752       0.48118254
  7002.0000       -3.8343180       0.48105865       -3.8343180       0.48105865
  7003.0000       -3.8436499       0.48093481       -3.8436499       0.48093481
  7004.0000       -3.8530725       0.48081101       -3.8530725       0.48081101
  7005.0000       -3.8625877       0.48068727       -3.8625877       0.48068727
  7006.0000       -3.8721970       0.48056357       -3.8721970       0.48056357
  7007.0000       -3.8819025       0.48043992       -3.8819025       0.48043992
  7008.0000       -3.8917058       0.48031632       -3.8917058       0.48031632
  7009.0000       -3.9016090       0.48019277       -3.9016090       0.48019277
  7010.0000       -3.9116140       0.48006927       -3.9116140       0.48006927
  7011.0000       -3.9217229       0.47994581       -3.9217229       0.47994581
  7012.0000       -3.9319377       0.47982240       -3.9319377       0.47982240
  7013.0000       -3.9422606       0.47969905       -3.9422606       0.47969905
  7014.0000       -3.9526938       0.47957574       -3.9526938       0.47957574
  7015.0000       -3.9632396       0.47945247       -3.9632396       0.47945247
  7016.0000       -3.9739004       0.47932926       -3.9739004       0.47932926
  7017.0000       -3.9846786       0.47920609       -3.9846786       0.47920609
  7018.0000       -3.9955767       0.47908297       -3.9955767       0.47908297
  7019.0000       -4.0065974       0.47895990       -4.0065974       0.47895990
  7020.0000       -4.0177432       0.47883688       -4.0177432       0.47883688
  7021.0000       -4.0290171       0.47871391       -4.0290171       0.47871391
  7022.0000       -4.0404217       0.47859098       -4.0404217       0.47859098
  7023.0000       -4.0519602       0.47846811       -4.0519602       0.47846811
  7024.0000       -4.0636355       0.47834528       -4.0636355       0.47834528
  7025.0000       -4.0754509       0.47822249       -4.0754509       0.47822249
  7026.0000       -4.0874095       0.47809976       -4.0874095       0.47809976
  7027.0000       -4.0995148       0.47797707       -4.0995148       0.47797707
  7028.0000       -4.1117703       0.47785443       -4.1117703       0.47785443
  7029.0000       -4.1241797       0.47773184       -4.1241797       0.47773184
  7030.0000       -4.1367466       0.47760930       -4.1367466       0.47760930
  7031.0000       -4.1494751       0.47748681       -4.1494751       0.47748681
  7032.0000       -4.1623691       0.47736436       -4.1623691       0.47736436
  7033.0000       -4.1754329       0.47724196       -4.1754329       0.47724196
  7034.0000       -4.1886708       0.47711961       -4.1886708       0.47711961
  7035.0000       -4.2020874       0.47699730       -4.2020874       0.47699730
  7036.0000       -4.2156874       0.47687505       -4.2156874       0.47687505
  7037.0000       -4.2294757       0.47675284       -4.2294757       0.47675284
  7038.0000       -4.2434574       0.47663068       -4.2434574       0.47663068
  7039.0000       -4.2576378       0.47650856       -4.2576378       0.47650856
  7040.0000       -4.2720225       0.47638650       -4.2720225       0.47638650
  7041.0000       -4.2866172       0.47626448       -4.2866172       0.47626448
  7042.0000       -4.3014280       0.47614251       -4.3014280       0.47614251
  7043.0000       -4.3164610       0.47602059       -4.3164610       0.47602059
  7044.0000       -4.3317229       0.47589871       -4.3317229       0.47589871
  7045.0000       -4.3472206       0.47577688       -4.3472206       0.47577688
  7046.0000       -4.3629610       0.47565510       -4.3629610       0.47565510
  7047.0000       -4.3789518       0.47553337       -4.3789518       0.47553337
  7048.0000       -4.3952007       0.47541168       -4.3952007       0.47541168
  7049.0000       -4.4117160       0.47529004       -4.4117160       0.47529004
  7050.0000       -4.4544815       0.49089908       -4.4285062       0.47516845
  7051.0000       -4.4807695       0.49394952       -4.4455804       0.47504690
  7052.0000       -4.4740209       0.49494969       -4.4629480       0.47492541
  7053.0000       -4.5092116       0.49022090       -4.4806189       0.47480396
  7054.0000       -4.5047101       0.49412094       -4.4986036       0.47468255
  7055.0000       -4.5413883       0.48279548       -4.5169131       0.47456120
  7056.0000       -4.5485828       0.49048731       -4.5355590       0.47443989
  7057.0000       -4.5798754       0.48882270       -4.5545535       0.47431863
  7058.0000       -4.5828787       0.49026476       -4.5739094       0.47419741
  7059.0000       -4.6181794       0.48765572       -4.5936404       0.47407625
  7060.0000       -4.6226167       0.48814575       -4.6137609       0.47395513
  7061.0000       -4.6615355       0.48907021       -4.6342860       0.47383405
  7062.0000       -4.6603967       0.49115327       -4.6552319       0.47371303
  7063.0000       -4.7000363       0.48472135       -4.6766157       0.47359205
  7064.0000       -4.7074107       0.48672156       -4.6984556       0.47347112
  7065.0000       -4.7473502       0.48892075       -4.7207709       0.47335023
  7066.0000       -4.7463882       0.48769927       -4.7435821       0.47322939
  7067.0000       -4.7920961       0.48167944       -4.7669112       0.47310860
  7068.0000       -4.7986513       0.48307527       -4.7907817       0.47298786
  7069.0000       -4.8463856       0.48298792       -4.8152184       0.47286716
  7070.0000       -4.8475205       0.48657653       -4.8402482       0.47274651
  7071.0000       -4.8952411       0.47916038       -4.8658999       0.47262591
  7072.0000       -4.9052894       0.48283659       -4.8922042       0.47250535
  7073.0000       -4.9529585       0.48185808       -4.9191945       0.47238484
  7074.0000       -4.9615607       0.48360786       -4.9469064       0.47226437
  7075.0000       -5.0104963       0.48281853       -4.9753788       0.47214396
  7076.0000       -5.0228009       0.48162108       -5.0046533       0.47202359
  7077.0000       -5.0733929       0.48915552       -5.0347755       0.47190326
  7078.0000       -5.0774832       0.47929384       -5.0657946       0.47178299
  7079.0000       -5.1429218       0.48319061       -5.0977645       0.47166275
  7080.0000       -5.1459874       0.47977730       -5.1307438       0.47154257
  7081.0000       -5.2168395       0.48123678       -5.1647970       0.47142243
  7082.0000       -5.2200796       0.48395003       -5.1999946       0.47130234
  7083.0000       -5.2890767       0.48146599       -5.2364146       0.47118230
  7084.0000       -5.2990305       0.47896128       -5.2741431       0.47106230
  7085.0000       -5.3782092       0.48265479       -5.3132755       0.47094235
  7086.0000       -5.3835652       0.48577902       -5.3539182       0.47082244
  7087.0000       -5.4623901       0.48345104       -5.3961899       0.47070258
  7088.0000       -5.4778121       0.48016426       -5.4402242       0.47058277
  7089.0000       -5.5683806       0.48978233       -5.4861713       0.47046301
  7090.0000       -5.5740912       0.48826845       -5.5342020       0.47034329
  7091.0000       -5.6719805       0.49135549       -5.5845105       0.47022361
  7092.0000       -5.6818909       0.48523399       -5.6373197       0.47010398
  7093.0000       -5.7983381       0.48901562       -5.6928867       0.46998440
  7094.0000       -5.8112886       0.48992650       -5.7515106       0.46986487
  7095.0000       -5.9372927       0.49547139       -5.8135416       0.46974538
  7096.0000       -5.9540868       0.49168859       -5.8793938       0.46962594
  7097.0000       -6.1081376       0.50238129       -5.9495614       0.46950654
  7098.0000       -6.1232734       0.51123147       -6.0246414       0.46938719
  7099.0000       -6.2982552       0.51448913       -6.1053633       0.46926789
  7100.0000       -6.3397015       0.53009787       -6.1926326       0.46914863
  7101.0000       -6.5661695       0.56384711       -6.2875910       0.46902942
  7102.0000       -6.6198656       0.66996205       -6.3917080       0.46891025
  7103.0000       -6.7342599       0.79399410       -6.5069184       0.46879113
  7104.0000       -6.6361413       0.73463586       -6.6358429       0.46867206
  7105.0000       -6.9432729       0.69620631       -6.7821559       0.46855303
  7106.0000       -6.9773121       0.71339391       -6.9512394       0.46843405
  7107.0000       -7.3790245       0.75001222       -7.1514377       0.46831511
  7108.0000       -7.4264432       0.81769581       -7.3967307       0.46819622
  7109.0000       -8.0260552       0.94703344       -7.7133280       0.46807738
  7110.0000       -8.0448311        1.1955441       -8.1600733       0.46795858
  7111.0000       -9.0084627        1.5617929       -8.9247372       0.46783983
  7112.0000       -17.035341        1.9123732       -19.056211       0.46772112
